Sentences,Risk,Risk_Affinity,Likelihood,Consequences
"This includes the potential of using information gained from the selected engineering hosts contained in the stasis packs for initial engineering, desiccation engineering and procedures, and pellet encapsulation process effectiveness assessments.",0,,,
"Additionally, any initial genetic information derived from “omics” analyses of durable and intentionally mutated strains may be exploited to increase space readiness.",0,,,
"The major elements of this task include: · Using literature and information derived from the BioNutrients-1 flight experiment, as well as initial testing in intended substrates (acetate and formic acid), identify and down-select potential engineering hosts for use in the CO2-Based Manufacturing system.",0,,,
"· Using metabolic modeling techniques, design and implement the metabolic pathways for production of the intended demonstration product (carbonic anhydrase) in down-selected hosts.",0,,,
"· Test the engineered microbes in relevant conditions, and begin storage testing as soon as possible in the development cycle to provide preliminary storage capacity estimates.",0,,,
Sufficient samples will be stored for the potential continued analysis after the completion of this project segment (follow-on R&TD).,0,,,
· Provide a final microorganism for testing in the space-compatible prototype developed in Aim 4 (see below).,0,,,
These efforts will provide an organism that should provide stable performance for testing in the prototype.,0,,,
This organism is not intended to exhibit the highest levels of product synthesis that can be realized.,0,,,
"In general, it is our intent to demonstrate capability, and not to try to maximize product titer within biomass.",0,,,
Maximizing product titer is a cost and time intensive process that is not warranted until it is established that this particular organism will be used with a mission scenario.,0,,,
"At that point, it would be prudent to acquire the services of biotechnology firms that specialize in this capability, as they have the dedicated facilities for rapid, high-throughput development and advanced metabolic modeling techniques at their disposal.",0,,,
Aim 4: Mission-Compatible Prototype This work focuses on building upon the work completed in Aims 1 and 2 and developing a prototype that represents a single working unit that is also compatible with the reduced gravity conditions of both lunar and Mars surface missions.,0,,,
"It will leverage the previous work associated with developing individual systems components, and initial integration results.",0,,,
The organism developed within Aim 3 will eventually be utilized for final tests.,0,,,
"Prior to its suitability for testing, initial versions of the microbe will be employed for preliminary testing as appropriate.",0,,,
It is anticipated that having reduced gravity will be beneficial as compared to operation in microgravity conditions.,0,,,
The presence of gravity will facilitate separation of the three phases within the bioreactor.,0,,,
Gases will be able to gravity-separate and will likely provide mechanisms for improved gas diffusion and availability to the microbes.,0,,,
Solid biomass may also be more easily separated with gravity.,0,,,
Fluid management can also be enhanced in gravity environments.,0,,,
"In contrast, reduced gravity can still pose design challenges with respect to bubble formation and separation and create increased capillary influences that must be accounted for in the overall system design.",0,,,
"Therefore, it is intended to seek consultation with microgravity fluid dynamics expert Mark Weislogel at Portland State University to assist in these design issues.",0,,,
A major design effort regards the alteration of the bioreactor system to be better suited for mission utilization.,0,,,
"Because it is intended for this system to be a platform technology that allows a variety of products to be produced, it must also allow a variety of different microbes to be used.",0,,,
"As compared to the BioNutrients-1 effort, which employed a fermentative (no O2 required) yeast, many production hosts will actually require the input of O2 as a final electron acceptor.",0,,,
"When organisms grow on lower-energy substrates such as acetate, aerobic respiration is preferred or even required.",0,,,
Supplying oxygen requires a bioreactor with better mass transfer efficiency than a BioNutrients-style container that simply allows gases to escape.,0,,,
Semipermeable membranes and mixing strategies will therefore be investigated and incorporated into the prototype.,0,,,
Terrestrial SOA bioreactors that produce high value compounds such as pharmaceuticals are designed are not as constrained regarding ESM as are space systems.,0,,,
"Selection of lighter materials, smaller sensors, and simpler control strategies can quickly yield ESM improvements.",0,,,
"Additionally, trade-offs must be assessed.",0,,,
"Higher cell growth rates allow for smaller reactor volumes, but require the costs of additional mixing equipment, process control systems, and / or consumables.",0,,,
Gravity-independent operation requires gas/liquid management.,0,,,
Operation in space also requires reliability and simplicity.,0,,,
This set of NASA-specific considerations helps define the design space for a mission-compatible prototype.,0,,,
"A soft-sided bioreactor, i.e., a bag, can be expected to offer lower ESM than a rigid vessel, but may be perceived as less safe due to the possibility of puncture or rupture if pressurized.",0,,,
Disposable bioreactor bags are commonly used on Earth; design ideas and regulatory certifications from these COTS products will be leveraged.,0,,,
A bag incorporating semipermeable membrane materials can contain liquid and maintain sterility while permitting gas exchange.,0,,,
"Additional mechanical mixing, shaking, or forced aeration features may or may not pay for themselves on an ESM basis.",0,,,
The bags must also allow for a high degree of biomass harvesting and overall substrate conversion to biomass/products (see KPPs 6 and 7) to enable acceptable efficiencies.,0,,,
Fabrication and testing bags with such features will answer these questions and lead to an optimized prototype.,0,,,
"In addition to bioreactor enhancements, improved product purification methods will be required.",0,,,
This process can often be extremely specific to the organism and product characteristics.,0,,,
"For example, cells may need to be disrupted and solvent extracted to obtain high product yields.",0,,,
"Alternatively, an organism may be engineered to secrete the target product, potentially improving separation ease and economy.",0,,,
"Therefore, while a specific method will be developed for carbonic anhydrase separation, focus will be given to the potential to enable multiple methods of product purification.",0,,,
A summary of specific tasks for this Aim include: · Develop the overall set of design requirements for the space-compatible prototype system.,0,,,
"This includes the required CO2-derived substrate characteristics and the additional needed media components, the bioreactor operational needs, and product harvesting and purification.",0,,,
"· Using these requirements as a baseline, develop a reduced-gravity bioreactor system that is compatible with the lunar and Mars surface missions.",0,,,
It will be designed to optimize substrate to biomass conversion and harvesting effectiveness.,0,,,
"This involves selecting materials of construction, gas/fluid/solids management, and interfacing with media and organism input methods.",0,,,
· Develop the required biomass harvesting and product purification methods required to efficiently recover targeted products.,0,,,
"This includes appropriate interfaces with the production pack, as well as the development of novel methodologies.",0,,,
"· Using the developed prototype, conduct tests with the “space-ready” engineered microbe (developed in Aim 3) that produces the targeted product carbonic anhydrase, and that is compliant with the requirements and desirements of the bioreactor production system.",0,,,
"· Develop a technology assessment and a forward plan for maturing this technology for future surface missions, including potential products/use cases, estimated ESM, and identify the remaining R&D challenges that require further investment.",0,,,
It must be noted that this effort will not focus on the integration of a CO2 conversion system to make the microbial substrates within the prototype.,0,,,
Our research to date has indicated that the NASA-led formic acid electrolysis unit will not provide a suitable substrate within the context of this prototype demonstration.,0,,,
Instead we plan to continue support for the development of the Stanford-led acetate electrolysis unit in order to investigate scale-up and improved consumable logistics.,0,,,
The actual chemical products and / or simulants from this system will be used in a manner that simulates the physical inclusion of the system.,0,,,
This is partially because of the cost and difficulty of developing a unit for integration with the remaining prototype components.,0,,,
Another factor is that the NASA CO2 Conversion Centennial Challenge may result in even better substrates for eventual testing.,0,,,
This work will culminate in a close-out report that will document the results of the entire project and include recommendations for future directions in CO2-Based Manufacturing systems development for space applications.,0,,,
Technology Readiness Assessments Assessments of the five major technology deliverables for the Syn Bio have been conducted as part of an internal team review.,0,,,
These will be updated and assessed annually as part of the GCD Technology Assessment Periodic Review (TAPR).,0,,,
The results are discussed below and are summarized in Table 5.,0,,,
"· Space qualified bioreactor development: Pre-packaged, hydratable, disposable, flexible bioreactor capable of safely growing engineered organisms to produce targeted nutrients.",0,,,
The ongoing BioNutrients flight experiment intends to demonstrate that the overall concept is implementable in space.,0,,,
It utilizes a hard-shell production pack that is not the ultimate design desirement and will be replaced by packs with improved mass and volume reductions.,0,,,
"From this on-orbit experience, an entry TRL = 3 has been determined.",0,,,
"It is anticipated that the production and testing of the Gen-1 and Gen-2 packs will bring the TRL level to 5, and perhaps higher depending on performance.",0,,,
"· Long duration ambient storage of microorganisms: Ambient storage system that involves three components, a microorganism that is both naturally and synthetically engineered for long duration storage at ambient temperatures, optimization of the preparation of the organism for stasis, and packaging optimization.",0,,,
"Over the course of the five-year effort, it is expected that microorganisms will be identified/developed that are both excellent engineering hosts and well adapted for use in long duration missions.",0,,,
"This information will be published, and the organisms made available to other researchers to allow high-value capture and dissemination of this experiment.",0,,,
"The microorganism’s entry TRL is assessed at approximately 3, with a final TRL of 5, and possibly higher.",0,,,
"· Methods for ensuring quality and safety of biomanufactured nutrients: HACCP Plan for safe preparation of biomanufactured nutrients, post growth processing, safety assurance, and product quality verification.",0,,,
"As there is no current system that is appropriate for ensuring food safety for microbial foods, the entry TRL is assessed at 2.",0,,,
"After development and testing on-orbit, the resultant processes should elevate to an overall level of TRL = 5.",0,,,
Some individual components may vary from this estimate.,0,,,
"· Development of ISRU based growth media: Abiotic production of CO2 derived organic carbon substrate required for the growth of the microorganisms that manufacture the products of interest, produced using in situ and mission waste materials.",0,,,
A prototype design for CO2-based physicochemical conversion of CO2 to acetate has been tested at a bench scale and individual subsystems such as growth of E. coli on the acetate-based media has been performed.,0,,,
"Building a higher fidelity prototype and improvements to the physico/chemical conversion system, modeling, and follow-on testing to optimize the media composition should allow system design tradeoffs to be better understood (moving to TRL3 / 4).",0,,,
The Use Case scenario being worked by team and discussed externally by stakeholders may allow this to move to TRL4 / 5.,0,,,
· Space relevant biomanufacturing system development (Integrated CO2-Based Manufacturing Prototype): Integrated prototype biomanufacturing system that couples physico-chemical conversion of CO2 to a microbial growth supporting bioreactor and product purification system.,0,,,
"There has been demonstrated progress in developing the individual components of the overall prototype as a terrestrial system but work towards meeting likely operational space relevant requirements has not been incorporated yet, therefore, the entry TRL is assessed to be a value of 2 or less.",0,,,
Significant uncertainty still exists of the integration performance and further development is required.,0,,,
"After the completion of that work, it is anticipated that the overall TRL will become a composite value of 4, with potential component-level variances.",0,,,
"· Space qualified organisms for biomanufacturing: Microorganisms demonstrated to have sustained viability in preliminary spaceflight tests, readily engineered, and optimized for growth on ISRU derived media.",0,,,
We have a microorganism that is engineered to express a product of interest and this organism has been shown to survive utilizing the ISRU derived media.,0,,,
Models predict multiple organisms can be supported in our system (TRL 3).,0,,,
"Questions remain as to the long duration shelf life, radiation hardening, and optimization of these organisms needed to meet the full requirements of the CO2 based manufacturing platform.",0,,,
"More testing and analysis are needed and results from the BioNutrients project will be used to reach a higher TRL value for the space qualified organism element allowing this to move to TRL 4 or even 5, results dependent.",0,,,
Technology Readiness Assessments Technology Readiness Assessments Technical Capability Elements TRL TRL Verification Entry Exit Space qualified bioreactor development 3 5(1) BioNutrients Fight tests will demonstrate on-orbit technical and safety performance from current hardware and result in the design of flight verifiable unit.,0,,,
"Milestone ID = C9-BN Long duration ambient storage of microorganisms 3 5 5 year flight/ground tests will demonstrate growth performance, product formation, survivability and stability of test organisms, and result in enhanced hosts for future use.",0,,,
Milestone ID = K19 -BN Methods for ensuring quality and safety of biomanufactured nutrients 2 5 On-orbit test of Gen-2 production pack with the developed food safety measures (e.g.,0,,,
HACCP plan) to ensure product quality.,0,,,
"Milestone ID = K17-BN Development of ISRU based growth media 3 4 Further development of CO2 conversion unit from collaborator, Lunar / Mars compatible CO2-Based Manufacturing prototype tests complete.",0,,,
Milestone ID = C6-CO2 Space relevant biomanufacturing system development 2(2) 4 Integrated prototype laboratory testing complete.,0,,,
Milestone ID = C4-CO2 Space qualified organisms for biomanufacturing 3 5 Production strain testing complete and data from BioNutrients long duration storage studies.,0,,,
Milestone ID = K5-CO2 (1) Flight demonstration will indicate concept feasibility / performance but does not render it flight-ready for actual use.,0,,,
(2) Bag-based reactor is newly developed concept for this technology.,0,,,
Expect successful use to raise it to TRL 3-4 via integrated laboratory testing.,0,,,
6.0 Management Approach The STMD GCD Space Synthetic Biology (Syn Bio) Project activities within this plan will be managed by ARC.,0,,,
The organization for this project is represented in Figure 5 and Table 6.,0,,,
ARC management is overseen by the ARC STMD point of contact.,0,,,
"The Project Manager (also the Principal Investigator) is based at ARC and will oversee the Flight Payload Managers, Resources Manager and the project Science Leads.",0,,,
Communication and reporting will flow up the STMD GCD organizational structure.,0,,,
The Syn Bio Project Manager (PjM) will report to both the ARC center point of contact and to the STMD GCD Program Manager/Program Element Leads on a regular basis.,0,,,
"The Syn Bio PjM will track progress of the tasks monthly and provide monthly reports as requested, including progress, schedule and technology variances from the plan and include an evaluation of the project risk plan.",0,,,
The Syn Bio PjM will also support GCD program reviews to evaluate project performance and provide information as necessary to potential customers.,0,,,
Interactions with other NASA centers will occur primarily through flight activities.,0,,,
The project expects to continue interactions with the JSC Payload Integration Manger (PIM) for BioNutrients flight operations.,0,,,
"Additionally, appropriate personnel from supporting flight centers (e.g., KSC, Wallops) will be engaged.",0,,,
General consultation is expected to continue with other centers throughout the entirety of this project.,0,,,
"In particular, the JSC Human Research Program (HRP) will be frequently consulted regarding nutrient selection and food safety guidelines.",0,,,
In situ Resource Utilization (ISRU) and In-Space Manufacturing (ISM) personnel will also be consulted regarding potential project interfaces.,0,,,
"Primary GCD Interfaces GCD Program Element Manager GCD Program Manager Space Synthetic Biology Project Managers John Hogan (PM- ARC), Frances Donovan (DPM-ARC) Payload Managers Julie Levri (ARC BN-1), Amy Gresser (BN-2 ARC) BioNutrients Science PI – Aditya Hindupur (ARC) CO2-Based Manufacturing Science PI – Jonathan Galazka (ARC) Resources Manager Marilyn Murakami (ARC) Flight Development Personnel (ARC) ARC STMD POC Rupak Biswas Figure 5.",0,,,
Organizational Structure Table 6.,0,,,
Roles and Responsibilities Roles and Responsibilities Role/Title Name Responsibility Program Manager Drew Hope Project plan approval authority.,0,,,
Program Chief Engineer Amanda Moore Cutright Program engineering technical authority.,0,,,
Program Element Manager Kevin Kempton Primary program contact with the project.,0,,,
Program Chief Safety Officer Duane Pettit Program Safety Technical Authority for safety requirements and waivers.,0,,,
Project Manager John Hogan (PM) Frances Donovan (deputy PM) Julie Levri (Payload Manager BN-1) Amy Gresser (Payload Manager BN-2) PM and DPM manages project technical objectives and direction.,0,,,
Payload Managers manage flight demonstration preparation and operations.,0,,,
Project Resource Manager Marilyn Murakami Manages project labor and procurement resources.,0,,,
There is no significantly unique infrastructure or institutional requirements that are critical to the successful execution of the project during its life cycle.,0,,,
The primary infrastructure required for this work is contained within Codes SCB and SCF within ARC.,0,,,
Code SCB (Bioengineering Branch) contains the laboratories and flight payload development areas needed for the vast majority of the proposed efforts.,0,,,
"These laboratories house the required assets regarding the necessary molecular biology activities, as well as hardware development.",0,,,
Code SCF (Flight implementation Branch) facilities are utilized while preparing hardware for flight.,0,,,
ARC fabrication facilities and external vendors are also utilized for certain portions of the hardware development efforts.,0,,,
Management from codes SCB and SCF interact and cooperate regularly to maintain the required facility resources and maintenance.,0,,,
There are no leveraged resources from funding organizations outside of GCD.,0,,,
The flight work encompassed in this plan manages technical data using processes levied by the NASA ARC Space Biosciences Division (SC).,0,,,
"Table 7 lists the procedures and work instructions that address technical data management from change control through documentation practices, record keeping and data retrieval, all of which ensure that NASA quality standards for flight projects are satisfied.",0,,,
All technical data is recorded for retrieval as needed from the ARC SC Engineering Resource Center (ERC).,0,,,
"Ames Procedures and Work Instructions Document Number Document Title AI-04172 Document Change Preparation and Processing AI-04173 Document and Change Release Distribution AI-04170 Document Preparation and Review AI-04171 Document and Product Identification AI-04246 Review and Approval Matrix AI-00007 Test Procedure Requirements AI-06711 Build Instruction Requirements AI-04229 Preparation, Registration and Revision of Forms 7.0 Work Breakdown Structure Figure 6 depicts the Syn Bio Project Work Breakdown Structure (WBS), and Table 8 provides the WBS dictionary.",0,,,
WBS Structure Table 7.,0,,,
"WBS Dictionary WBS Dictionary WBS Element Title Description 1.0 Project Management Includes project management, and task leads, budget, schedule.",0,,,
"2.0 Organizational Support Includes Resource Manager and associated personnel 3.0 Science and Technology Includes Science Leads, and Science Team personnel 4.0 Flight Implementation Includes Flight Payload Managers, flight implementation personnel (ARC/JSC) 8.0 Schedule and Milestones The project milestones and key and controlled milestone lists are presented in Figure 7 and Table 9, respectively.",0,,,
Project Schedule for BioNutrients and CO2-Based Manufacturing Tasks Table 8.,0,,,
Key and Controlled Milestone List Project Key and Controlled Milestone List ID Title Description Deliverable Due Date K1-BN Flight Hardware Turnover BioNutrients-1 nominal load hardware turnover for SpX-17 ISS Hardware 01/30/2019 C1-BN Analysis of 1st Sample Return Growth Analyses of BioNutrients first samples returned from ISS (Earth Production /Stasis Packs) Test results 08/04/2019 K2-CO2 Component Test Demo of CO2-Based manufacturing integrated prototype and in-space implementation analysis Hardware 09/15/2019 C2-BN BioNutrients Flight Demonstration Results 2020 Annual Report Results of flight/ground BioNutrients testing Report 07/20/2020 C3-BN Design Review Generation 1 Flight Pack Design Review Review 01/19/2021 C4-CO2 Space Compatible System Design Review Design review/GCD TAPR held for overall CO2-Based Manufacturing prototype Review 04/15/2021 K3-BN Yeast Food Safety Protocol Review NASA review of flight HACCP and other safety protocols for BN-2 Review 05/15/2021 K4-CO2 Space Compatible platform Fab.,0,,,
"Fabrication of the lunar / Mars compatible platform complete Hardware 07/01/2021 K5-CO2 Production Strain Ground Tested Space-ready production strain testing completed Test Results 07/07/2021 K6-BN BioNutrients Flight Demonstration Results 2021 Annual Report Results of flight/ground BioNutrients testing Report 07/20/2021 C5-BN Gen-1 Pack GroundTest (EVT) Bionutrient Gen-1 ground tests completed Test Results 07/28/2021 K7-BN FRR (targets SPX-24 Nov Launch) BioNutrients flight readiness review for Gen-2 pack Review 09/01/2021 C6-CO2 Space Compatible Prototype Tested Lunar / Mars compatible CO2-Based Manufacturing prototype tests complete Hardware/Test Results 09/15/2021 K8- CO2 Closeout Report CO2-Based Manufacturing closeout report Report 09/30/2021 K9-BN BioNutrients Flight Demonstration Results 2022 Annual Report Results of flight/ground BioNutrients testing for year 3 (Reported at GCD TAPR) Report 07/20/2022 K10-BN Products/strains Down-Select Products and strains selected for further engineering and flight tests Down-select 9/15/2023 K11-BN Multiple Nutrient System Design Design of system able to produce multiple nutrients completed Design 10/15/2023 K12-BN Multiple Compound Nutrient Production Established Ability to make 2 or more compounds nutrients demonstrated Report 02/10/2023 K13-BN Gen-2 Pack Design Review Design review of Gen-2 pack complete Review 03/01/2023 C7-BN Food Safety Protocols (HACCP) Review Food safety protocols reviewed by NASA and external experts Report 05/01/2023 C8-BN Gen-2 Pack Ground Tests Ground testing of BioNutrients Gen-2 packs complete Test Results 08/15/2023 K14-BN HACCP FRR Flight readiness review for food safety flight test/procedures Review 09/30/2023 K15-BN Gen-2 FRR Flight readiness review for Gen-2 Review 09/30/2023 K16-BN BioNutrients Flight Demonstration Results 2023 Annual Report Results of flight/ground BioNutrients testing for year 4 (Reported at GCD TAPR) Report 07/20/2023 K17-BN HACCP verification test results Results of HACCP implementation with flight samples Report 04/15/2024 K18-BN BioNutrients Flight Demonstration Results 2024 Annual Report Results of flight/ground BioNutrients testing for year 5 Report 07/20/2024 C9-BN Flight Compatible Pack Design Design of flight operational BioNutrients production pack complete Design/Report 08/30/2024 K19-BN BioNutrients Closeout Report BioNutrients closeout report Report 09/30/2024 Legend: C = Controlled Milestone; K = Key Milestone; BN = BioNutrients Project; CO2 = CO2–Based Manufacturing Project 9.0 Strategy for Technology Transition In general, the primary stakeholders for these technologies are housed within HEOMD.",0,,,
"In particular, Advanced Exploration Systems projects are potential customers for a range of possible products.",0,,,
The Life Support Systems (LSS) project has expressed strong interest in the product (carbonic anhydrase) we are manufacturing for the CO2-Based Manufacturing task.,0,,,
This is valuable to them as it may be a required component for successful operation of a liquid amine-based CO2 removal system currently under development.,0,,,
"In this vein, the LSS project is currently funding our laboratory to develop a customized carbonic anhydrase enzyme suitable for use in their system.",0,,,
"The goal of this effort is the specific properties of the enzyme, not the capability of producing during space missions.",0,,,
"The AES Logistics Reduction (LR) project, and in general the goals of the ISRU program, will also be potential customers of possible products.",0,,,
"For example, LR goals include reducing mission consumables and repurposing wastes.",0,,,
The Syn Bio Project has the potential to be able to make several mission products using in situ resources.,0,,,
The Human Research Program (HRP) is also a potential customer for eventual products developed in the BioNutrients project.,0,,,
HRP personnel are kept aware of our activities and are consulted for their system requirements.,0,,,
"At the time of writing this document, there are no commitments from potential customers regarding needed hardware/system delivery.",0,,,
Game Changing Development Program Synthetic Biology (SynBio) Project Synthetic Biology Project Plan Document No.,0,,,
: GCDP-02-PLN-19048 Revision: Initial Document Date: 09/17/2020 Page 2 of 47 Game Changing Development Program Synthetic Biology (SynBio) Project Synthetic Biology Project Plan Document No.,0,,,
: GCDP-02-PLN-19048 Revision: Initial Document Date: 09/17/2020 Page 20 of 46 Appendix A: Additional Plan Paragraphs A-1 Risk Management Plan The Project will manage risks per GCD Risk Plan guidance in GCDP -01-RPM.,0,,,
"In addition, the flight payloads development effort for BN-1,2, and 3 will follow the IAW NPR 8000.4, tailored to meet the needs of the project.",0,,,
"As is standard for flight payloads, the BioNutrients effort further defines the project “risk” as any circumstance or situation that poses a threat to project control cost, project control schedule, or major mission objectives, and for which an acceptable resolution is deemed unlikely without a focused management effort.",0,,,
"Project risks are managed in compliance SCF Work Instruction 6487 – Space Biosciences Division (SCF) Risk Management Plan, which is consistent with NPR 8000.4 and Ames Procedural Requirement (APR) APR 8000.4.",0,,,
The risk management process is tailored for BioNutrients as described below.,0,,,
Step 1 – Team members report any new risks at team meetings.,0,,,
"In addition, the Risk Management Board also brainstorms risks at every monthly (approximately) scheduled risk meeting.",0,,,
"Step 2 – Based upon the nature of the risk, the Risk Manager (RM) assigns a Risk Owner (RO).",0,,,
"Step 3 – The RM works with the RO to identify the appropriate risk statement and draft a consequence and likelihood score based upon the criteria shown in the below tables, which hare taken from SCF Work Instruction 6487.",0,,,
Step 4 – The Risk Management Board is convened.,0,,,
"The Board is composed of the project team, including representation as needed by the project manager, science, engineering, safety, quality assurance, operations, and budgeting.",0,,,
The board assesses documented project risks and decides on a plan of action to ensure risks are minimized.,0,,,
"The board assesses the consequence and likelihood rankings, prioritizes the set of risks, and assigns each risk a rating of i) Accept – risk is accepted and not mitigated, ii) Mitigate – action steps are taken to lessen the probability or impact of the risk, iii) Watch – the risk is regularly monitored, to determine if different action should be taken, and iv) Research and some investigation is conducted in order to determine proper action.",0,,,
"By default, all risks with a likelihood ranking of “low” and a consequence ranking of “low” are accepted.",0,,,
Step 5 – The RM works with the RO to create a mitigation plan and checks in with RO regularly to track progress on that plan.,0,,,
Step 6 – The RM updates the BioNutrients-2 Risk List on the team SharePoint site.,0,,,
Step 7 – The RM keeps the PM informed of risks evolution and provides updates at team meetings.,0,,,
Risks are also presented to and reviewed by Space Biosciences Division management as needed.,0,,,
"For reporting purposes, presented risks are exhibited in a 5x5 risk matrix.",0,,,
"A-2 Security Plan The Project will provide protection for sensitive classified documents, materials, information, or by-products commensurate with the assigned classification level, which prevents unauthorized persons from gaining access during use, dissemination, storage, movement, or transmission.",0,,,
"All systems used for communication and for technical data management are approved for use with NASA ARC projects, as required by NPD 1440.6, NASA Records Management and Ames Procedural Requirements document APR 1440.1, Records Management Program Requirements.",0,,,
A-3 Safety Plan The Project shall comply with Occupational Safety and Health Administration (OSHA) and NASA SMA Requirements.,0,,,
"For test activities that involve NASA personnel or property at locations not governed by the Agency and which can potentially lead to injury of NASA personnel or property damage, the project shall provide information as a supplemental appendix to the STMD Mishap Preparedness and Contingency Plan (MPCP) STMD MPCP which details the specifics of such an activity.",0,,,
The MPCP supplemental appendix shall be submitted to the Program Element Manager and GCD Chief Safety Officer for processing and approval well in advance of the scheduled test date.,0,,,
"The project complies with Occupational Safety and Health Administration (OSHA) and NASA safety and mission assurance requirements, as detailed in the following Ames Procedural Requirements APR 8705.1, System Safety and Mission Assurance and APR 8715.1 Ames Health and Safety Manual.",0,,,
"A-4 National Environmental Policy Act (NEPA) Compliance The Project shall comply with the National Environmental Policy Act (NEPA), Executive Order 12114, and the requirements of NPR 8580.1.",0,,,
Additional guidance on compliance with these documents can be found in the GCD Project Manager Handbook.,0,,,
"The Project complies with the NEPA, Executive Order 12114, and NPR 8580.1, as required by Ames Procedural Documents APD 8500.1, Ames Environmental Policy and APR 8500.1, Ames Environmental Procedural Requirements.",0,,,
"A-5 Planetary Protection As a technology development project, the Planetary Protection Provisions for Robotic Extraterrestrial Missions requirement, NPR 8020.12D, is not directly applicable to execution.",0,,,
"For technology developments which are anticipated to matriculate to a flight mission, the approach for planetary protection and impact assessment will be coordinated with the appropriate mission directorates and NASA officials at both the center and HQ level for the flight program.",0,,,
A-6 Systems Engineering General Information The Synthetic Biology Project encompasses flight payload development for the BioNutrients system and non-flight/terrestrial platform development for the CO2-based manufacturing system.,0,,,
The systems engineering approaches for these two endeavors differ accordingly.,0,,,
"As a flight project, the BioNutrients approach is guided by NASA Ames Flight Systems Implementation Branch (SCF) and is consistent with NPR 7123.1B and the NASA Systems Engineering Handbook.",0,,,
The CO2-based manufacturing effort will result in building and testing of a terrestrial lab prototype system and will be managed with a more agile systems engineering approach.,0,,,
Each approach is presented in more detail below.,0,,,
The BioNutrients approach is tailored to the level of project complexity and is based upon NPR 7123.1B.,0,,,
"The project technical team will plan, schedule, and participate in the reviews necessary to assure project workflow, processes, and technical product performance requirements are clear, well defined, and documented.",0,,,
Specific review gates will provide periodic assessment of the project's technical and programmatic status at key points in the life cycle.,0,,,
Configuration management and archival of all documents will be managed via the SCF Engineering Release Center (ERC).,0,,,
The BioNutrients Review gates: All project reviews have specific entrance and exit criteria established prior to the review.,0,,,
Review completion documentation is maintained under configuration management in the controlled document archives of the ERC.,0,,,
"Typically, gate reviews follow NASA 7120.5 and are tailored for the scope of the payload.",0,,,
"Considering COVID-19 and the associated reduction in workforce availability, BioNutrients has received agreement from the Ames Chief Engineer’s Office to streamline some review gates as indicated below.",0,,,
Review Description and Significance System Requirements Review (SRR) The SRR examines the functional and performance requirements defined for the system and preliminary project plan and ensures that the requirements and selected concept will satisfy the mission.,0,,,
Successful completion of the SRR baselines project requirements and leads to a formal decision by the cognizant authorities to proceed with preparations for project implementation.,0,,,
"For BN-2, the Science and Demonstration Requirements Document (SDRD) and Concept of Operations Documents will be distributed to SCF, SCB, SC and ACE for comment by email by a specified deadline.",0,,,
"SRR will be an internal review to assess the documents, consider comments, agree upon edits, and baseline.",0,,,
No slides will be developed.,0,,,
"The baselined SDRD and ConOps as well as a summary sheet of disposition of received comments will be provided back to SCF, SCB, SC and ACE.",0,,,
"Design Review (DR) Typically, both PDR and CDR are conducted for a flight project but, due to the relative simplicity of BN hardware, only one of these two reviews will be conducted.",0,,,
"Since this is a milestone carried on the Project Plan, this will be a standard review per NPR 7120.5 appropriately tailored for the scope of the payload.",0,,,
The DR determines that the technical effort is on-track to complete system development and meet performance requirements within the identified cost and schedule constraints.,0,,,
"Experiment Verification Test (EVT) Test Readiness Review (TRR) The EVT TRR certifies the all the following are in place to conduct a flight-like EVT: · Flight hardware is fully assembled, and flight materials are available in quantities needed · Flight procedures are complete and available · Facilities and ground support equipment are available · Staffing and facility planning are complete Completion of EVT – Ground test complete Successful completion of the EVT indicates successful ground-based, execution of the full duration of the planned experiment in a scenario that is as flight-like as possible.",0,,,
System Acceptance Review (SAR) The SAR verifies the completeness of specific end products in relation to their expected maturity level and assesses compliance with stakeholder expectations.,0,,,
"The SAR examines the system, its end products and documentation, and test data and analyses that support verification.",0,,,
It also ensures that the system has sufficient technical maturity to authorize its shipment to the designated operational facility or launch site.,0,,,
"Successful completion of the SAR, results in system acceptance by the customer, authorization to ship the hardware to the launch site or operational facility, and authorization to install software and hardware for operational use.",0,,,
"For BN-2 and BN-3, the Requirements verification matrix (RVM) will only include science requirements and any qualification/acceptance requirements that are not already addressed by the ISS or Safety requirements.",0,,,
"This is a low-risk approach, as adequate closure of ISS requirements is tracked in VERITAS and adequate closure of Safety requirements is determined by the PSRP.",0,,,
"The RVM, along with any updated versions of the SDRD and ConOps, will be distributed to SCF, SCB, SC and ACE for comment by email by a specified deadline.",0,,,
"SAR will be an internal review to assess the documents, consider comments, agree upon edits, and revise, as necessary.",0,,,
No slides will be developed.,0,,,
"Baselined RVM and a summary sheet of disposition of received comments will be provided back to SCF, SCB, SC and ACE.",0,,,
"Pre-Ship Review (PSR) At the PSR, all flight hardware, flight materials, relevant GSE and procedures needed for pre-flight are accounted for, reviewed for proper configuration, and approved for shipment.",0,,,
"Flight Readiness Review (FRR) The FRR examines tests, demonstrations, analyses, and audits that determine the system’s readiness for a safe and successful launch and for subsequent flight operations.",0,,,
"It also ensures that all flight and ground hardware, software, personnel, and procedures are operationally ready.",0,,,
"As a result of successful FRR completion, technical and procedural maturity exists for system launch and flight authorization and, in some cases, initiation of system operations.",0,,,
